slide_id,requirement_id,question_id,requirement_text,covered,coverage_method,evidence_ref,test_id,report_section
8,SLIDE_08_12,Q2,"Mesures possibles de pente, à choisir explicitement",yes,question_fallback,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-01; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03,Q2-H-01; Q2-H-02; Q2-H-03; Q2-S-01; Q2-S-02,Q2
8,SLIDE_08_13,Q2,Nous pouvons mesurer la pente du capture ratio solaire en fonction de la pénétration solaire,yes,question_fallback,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-01; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03,Q2-H-01; Q2-H-02; Q2-H-03; Q2-S-01; Q2-S-02,Q2
8,SLIDE_08_14,Q2,Nous pouvons mesurer la pente du nombre d’heures de prix négatifs en fonction de la pénétration solaire et éolienne,yes,question_fallback,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-01; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03,Q2-H-01; Q2-H-02; Q2-H-03; Q2-S-01; Q2-S-02,Q2
8,SLIDE_08_15,Q2,"Nous pouvons mesurer la pente de la profondeur des prix négatifs, si nous voulons aller au delà du comptage d’heures",yes,question_fallback,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-01; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03,Q2-H-01; Q2-H-02; Q2-H-03; Q2-S-01; Q2-S-02,Q2
8,SLIDE_08_16,Q2,Sortie attendue,yes,question_fallback,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-01; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03,Q2-H-01; Q2-H-02; Q2-H-03; Q2-S-01; Q2-S-02,Q2
8,SLIDE_08_17,Q2,"Une estimation chiffrée de la pente, par pays, avec une explication causale simple des écarts entre pays.",yes,question_fallback,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-01; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03,Q2-H-01; Q2-H-02; Q2-H-03; Q2-S-01; Q2-S-02,Q2
9,SLIDE_09_01,Q2,Question 2 Hypothèses Définitions nécessaires sur cette slide,yes,question_fallback,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-01; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03,Q2-H-01; Q2-H-02; Q2-H-03; Q2-S-01; Q2-S-02,Q2
9,SLIDE_09_02,Q2,Le “capture ratio” est la valeur captée par une filière rapportée au prix moyen de marché,yes,question_fallback,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-01; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03,Q2-H-01; Q2-H-02; Q2-H-03; Q2-S-01; Q2-S-02,Q2
9,SLIDE_09_03,Q2,Le “ratio de surplus” mesure l’énergie en surplus sur l’année rapportée à la production totale,yes,question_fallback,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-01; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03,Q2-H-01; Q2-H-02; Q2-H-03; Q2-S-01; Q2-S-02,Q2
9,SLIDE_09_04,Q2,Le “ratio d’absorption par flexibilité” mesure ce que la flexibilité absorbe sur ce surplus,yes,question_fallback,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-01; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03,Q2-H-01; Q2-H-02; Q2-H-03; Q2-S-01; Q2-S-02,Q2
9,SLIDE_09_05,Q2,Le “ratio d’inflexibilité” mesure la rigidité du parc en heures creuses,yes,question_fallback,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-01; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03,Q2-H-01; Q2-H-02; Q2-H-03; Q2-S-01; Q2-S-02,Q2
9,SLIDE_09_06,Q2,L’“ancre thermique des prix” dépend du coût du gaz et du prix du CO2,yes,question_fallback,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-01; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03,Q2-H-01; Q2-H-02; Q2-H-03; Q2-S-01; Q2-S-02,Q2
9,SLIDE_09_07,Q2,Hypothèse générale,yes,question_fallback,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-01; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03,Q2-H-01; Q2-H-02; Q2-H-03; Q2-S-01; Q2-S-02,Q2
9,SLIDE_09_08,Q2,"En phase 2, la pente est pilotée par deux effets qui se cumulent",yes,question_fallback,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-01; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03,Q2-H-01; Q2-H-02; Q2-H-03; Q2-S-01; Q2-S-02,Q2
9,SLIDE_09_09,Q2,Le premier effet est l’augmentation de la fréquence des heures de prix très bas,yes,question_fallback,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-01; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03,Q2-H-01; Q2-H-02; Q2-H-03; Q2-S-01; Q2-S-02,Q2
9,SLIDE_09_10,Q2,Le second effet est la baisse de la valeur moyenne captée car la production se concentre sur ces heures,yes,question_fallback,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-01; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03,Q2-H-01; Q2-H-02; Q2-H-03; Q2-S-01; Q2-S-02,Q2
9,SLIDE_09_11,Q2,"Hypothèses explicatives de la pente, à tester de façon pragmatique",yes,question_fallback,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-01; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03,Q2-H-01; Q2-H-02; Q2-H-03; Q2-S-01; Q2-S-02,Q2
9,SLIDE_09_12,Q2,La pente est plus forte si la production solaire est peu corrélée à la demande,yes,question_fallback,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-01; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03,Q2-H-01; Q2-H-02; Q2-H-03; Q2-S-01; Q2-S-02,Q2
9,SLIDE_09_13,Q2,Une faible corrélation augmente les surplus à midi et donc accélère la chute du capture ratio,yes,question_fallback,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-01; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03,Q2-H-01; Q2-H-02; Q2-H-03; Q2-S-01; Q2-S-02,Q2
9,SLIDE_09_14,Q2,La pente est plus forte si le système est rigide,yes,question_fallback,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-01; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03,Q2-H-01; Q2-H-02; Q2-H-03; Q2-S-01; Q2-S-02,Q2
9,SLIDE_09_15,Q2,Un ratio d’inflexibilité élevé réduit les marges d’absorption en heures creuses et accélère les heures de prix négatifs,yes,question_fallback,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-01; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03,Q2-H-01; Q2-H-02; Q2-H-03; Q2-S-01; Q2-S-02,Q2
9,SLIDE_09_16,Q2,La pente est plus faible si la flexibilité croît vite,yes,question_fallback,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-01; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03,Q2-H-01; Q2-H-02; Q2-H-03; Q2-S-01; Q2-S-02,Q2
9,SLIDE_09_17,Q2,Un ratio d’absorption par flexibilité élevé réduit la fréquence et l’intensité des épisodes de prix extrêmes,yes,question_fallback,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-01; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03,Q2-H-01; Q2-H-02; Q2-H-03; Q2-S-01; Q2-S-02,Q2
9,SLIDE_09_18,Q2,La pente dépend de l’ancre thermique,yes,question_fallback,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-01; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03,Q2-H-01; Q2-H-02; Q2-H-03; Q2-S-01; Q2-S-02,Q2
9,SLIDE_09_19,Q2,"Si le coût marginal thermique est élevé, la différence entre heures chères et heures en surplus peut être plus grande, ce qui peut amplifier la cannibalisation en valeur relative",yes,question_fallback,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-01; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03,Q2-H-01; Q2-H-02; Q2-H-03; Q2-S-01; Q2-S-02,Q2
9,SLIDE_09_20,Q2,La pente dépend des règles d’investissement,yes,question_fallback,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-01; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03,Q2-H-01; Q2-H-02; Q2-H-03; Q2-S-01; Q2-S-02,Q2
9,SLIDE_09_21,Q2,"Si une grande partie des nouvelles capacités est développée avec une protection hors marché, l’investissement peut continuer malgré des signaux spot dégradés, ce qui accentue la pente et prolonge la phase 2.",yes,question_fallback,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-01; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03,Q2-H-01; Q2-H-02; Q2-H-03; Q2-S-01; Q2-S-02,Q2
10,SLIDE_10_01,Q2,Question 2 Tests empiriques Objectif des tests,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-01; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03,Q2-H-01; Q2-H-02; Q2-H-03,Q2
10,SLIDE_10_02,Q2,Mesurer la pente de façon robuste et expliquer sa variance entre pays par un petit nombre de drivers testables,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-01; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03,Q2-H-01; Q2-H-02; Q2-H-03,Q2
10,SLIDE_10_03,Q2,Définitions nécessaires sur cette slide,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-01; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03,Q2-H-01; Q2-H-02; Q2-H-03,Q2
10,SLIDE_10_04,Q2,Le “capture ratio” est la valeur captée par une filière rapportée au prix moyen de marché,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-01; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03,Q2-H-01; Q2-H-02; Q2-H-03,Q2
10,SLIDE_10_05,Q2,La “pénétration” est la part de production annuelle d’une filière dans la production totale,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-01; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03,Q2-H-01; Q2-H-02; Q2-H-03,Q2
10,SLIDE_10_06,Q2,"L’“ancre thermique des prix” est un niveau représentatif des heures où le thermique fixe le prix, et elle dépend surtout du coût du gaz et du prix du CO2",yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-01; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03,Q2-H-01; Q2-H-02; Q2-H-03,Q2
10,SLIDE_10_07,Q2,Le “ratio de surplus” mesure l’énergie en surplus sur l’année rapportée à la production totale,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-01; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03,Q2-H-01; Q2-H-02; Q2-H-03,Q2
10,SLIDE_10_08,Q2,Le “ratio d’inflexibilité” mesure la rigidité du parc en heures creuses,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-01; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03,Q2-H-01; Q2-H-02; Q2-H-03,Q2
10,SLIDE_10_09,Q2,Le “ratio d’absorption par flexibilité” mesure la fraction de surplus absorbée par flexibilité,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-01; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03,Q2-H-01; Q2-H-02; Q2-H-03,Q2
10,SLIDE_10_10,Q2,Test 1,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-01; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03,Q2-H-01; Q2-H-02; Q2-H-03,Q2
10,SLIDE_10_11,Q2,Estimer la pente en phase 2 de manière simple,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-01; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03,Q2-H-01; Q2-H-02; Q2-H-03,Q2
10,SLIDE_10_12,Q2,Nous identifions les années où un pays est en phase 2 avec des critères explicites,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-01; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03,Q2-H-01; Q2-H-02; Q2-H-03,Q2
10,SLIDE_10_13,Q2,Nous régressons le capture ratio solaire sur la pénétration solaire sur ces années,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-01; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03,Q2-H-01; Q2-H-02; Q2-H-03,Q2
10,SLIDE_10_14,Q2,Nous exprimons la pente en points de capture ratio perdus par point de pénétration ajouté,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-01; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03,Q2-H-01; Q2-H-02; Q2-H-03,Q2
10,SLIDE_10_15,Q2,Test 2,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-01; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03,Q2-H-01; Q2-H-02; Q2-H-03,Q2
10,SLIDE_10_16,Q2,Vérifier que la pente n’est pas un artefact d’ancre thermique,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-01; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03,Q2-H-01; Q2-H-02; Q2-H-03,Q2
10,SLIDE_10_17,Q2,"Nous recalculons la pente en contrôlant l’ancre thermique des prix, qui dépend du gaz et du CO2",yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-01; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03,Q2-H-01; Q2-H-02; Q2-H-03,Q2
10,SLIDE_10_18,Q2,Nous distinguons la baisse de valeur due à plus de surplus de la baisse de valeur due à une ancre thermique qui change,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-01; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03,Q2-H-01; Q2-H-02; Q2-H-03,Q2
10,SLIDE_10_19,Q2,Test 3,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-01; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03,Q2-H-01; Q2-H-02; Q2-H-03,Q2
10,SLIDE_10_20,Q2,Expliquer la pente par des drivers simples,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-01; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03,Q2-H-01; Q2-H-02; Q2-H-03,Q2
10,SLIDE_10_21,Q2,Nous testons si la pente est corrélée au ratio de surplus et au ratio d’inflexibilité,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-01; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03,Q2-H-01; Q2-H-02; Q2-H-03,Q2
10,SLIDE_10_22,Q2,Nous testons si la pente est corrélée au ratio d’absorption par flexibilité,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-01; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03,Q2-H-01; Q2-H-02; Q2-H-03,Q2
10,SLIDE_10_23,Q2,Nous testons si la pente est corrélée à un indicateur de corrélation production solaire et demande,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-01; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03,Q2-H-01; Q2-H-02; Q2-H-03,Q2
10,SLIDE_10_24,Q2,Test 4,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-01; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03,Q2-H-01; Q2-H-02; Q2-H-03,Q2
10,SLIDE_10_25,Q2,Tests de robustesse,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-01; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03,Q2-H-01; Q2-H-02; Q2-H-03,Q2
10,SLIDE_10_26,Q2,Nous excluons les années de crise et nous vérifions si la pente reste du même ordre de grandeur,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-01; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03,Q2-H-01; Q2-H-02; Q2-H-03,Q2
10,SLIDE_10_27,Q2,Nous testons la stabilité du résultat si on change la période et si on change le pays de référence.,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-01; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03,Q2-H-01; Q2-H-02; Q2-H-03,Q2
11,SLIDE_11_01,Q2,Question 2 Scénarios prospectifs et leviers Pourquoi faire des scénarios pour la pente,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-S-01,Q2-H-02; Q2-H-03; Q2-S-01,Q2
11,SLIDE_11_02,Q2,"Même si la pente est mesurée sur l’historique, elle peut changer si la flexibilité se développe ou si les règles d’investissement changent",yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-S-01,Q2-H-02; Q2-H-03; Q2-S-01,Q2
11,SLIDE_11_03,Q2,Définitions nécessaires sur cette slide,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-S-01,Q2-H-02; Q2-H-03; Q2-S-01,Q2
11,SLIDE_11_04,Q2,La “pente” est la vitesse de dégradation du capture ratio en phase 2,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-S-01,Q2-H-02; Q2-H-03; Q2-S-01,Q2
11,SLIDE_11_05,Q2,Le “ratio d’absorption par flexibilité” est la fraction du surplus absorbée par des leviers physiques identifiables,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-S-01,Q2-H-02; Q2-H-03; Q2-S-01,Q2
11,SLIDE_11_06,Q2,L’“ancre thermique des prix” dépend du coût du gaz et du prix du CO2,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-S-01,Q2-H-02; Q2-H-03; Q2-S-01,Q2
11,SLIDE_11_07,Q2,Le “capture ratio” est la valeur captée par une filière rapportée au prix moyen de marché,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-S-01,Q2-H-02; Q2-H-03; Q2-S-01,Q2
11,SLIDE_11_08,Q2,Scénarios simples à construire,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-S-01,Q2-H-02; Q2-H-03; Q2-S-01,Q2
11,SLIDE_11_09,Q2,Scénario A,yes,direct_slide_match,outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-02; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-H-03; outputs\combined\FULL_20260210_150853\Q2\test_ledger.csv#test_id=Q2-S-01,Q2-H-02; Q2-H-03; Q2-S-01,Q2
